ano,campo,registros,quantidade_nulos,percentual_nulos,strings_vazias,strings_apenas_espacos,espacos_antes,espacos_depois,valores_com_espacos_nas_bordas,textos_nao_vazios_com_espacos_nas_bordas,marcadores_textuais_preservados,completamente_vazia,exemplos_espacos_json,criterio
2022,ano_compra,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,nome_instituicao,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,esfera,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,cnpj_instituicao,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,municipio_instituicao,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,uf,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,compra,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,insercao,88991,120,0.134845,120,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,codigo_br,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,descricao_catmat,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,unidade_fornecimento,88991,4,0.004495,4,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,generico,88991,49013,55.076356,49013,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,anvisa,88991,49013,55.076356,49013,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,modalidade_compra,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,tipo_compra,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,capacidade,88991,57645,64.776213,57645,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,unidade_medida,88991,57645,64.776213,57645,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,unidade_fornecimento_capacidade,88991,4,0.004495,4,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,cnpj_fornecedor,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,fornecedor,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,cnpj_fabricante,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,fabricante,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,qtd_itens_comprados,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,preco_unitario,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2022,preco_total,88991,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,ano_compra,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,nome_instituicao,31992,13,0.040635,13,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,esfera,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,cnpj_instituicao,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,municipio_instituicao,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,uf,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,compra,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,insercao,31992,716,2.23806,716,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,codigo_br,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,descricao_catmat,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,unidade_fornecimento,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,generico,31992,14587,45.595774,14587,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,anvisa,31992,14587,45.595774,14587,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,modalidade_compra,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,tipo_compra,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,capacidade,31992,19821,61.956114,19821,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,unidade_medida,31992,19821,61.956114,19821,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,unidade_fornecimento_capacidade,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,cnpj_fornecedor,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,fornecedor,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,cnpj_fabricante,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,fabricante,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,qtd_itens_comprados,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,preco_unitario,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2023,preco_total,31992,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,ano_compra,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,nome_instituicao,26258,77,0.293244,77,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,esfera,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,cnpj_instituicao,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,municipio_instituicao,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,uf,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,compra,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,insercao,26258,1292,4.920405,1292,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,codigo_br,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,descricao_catmat,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,unidade_fornecimento,26258,3,0.011425,3,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,generico,26258,8674,33.033742,8674,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,anvisa,26258,8674,33.033742,8674,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,modalidade_compra,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,tipo_compra,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,capacidade,26258,16708,63.630132,16708,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,unidade_medida,26258,16708,63.630132,16708,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,unidade_fornecimento_capacidade,26258,3,0.011425,3,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,cnpj_fornecedor,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,fornecedor,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,cnpj_fabricante,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,fabricante,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,qtd_itens_comprados,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,preco_unitario,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2024,preco_total,26258,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,ano_compra,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,nome_instituicao,26215,59,0.225062,59,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,esfera,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,cnpj_instituicao,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,municipio_instituicao,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,uf,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,compra,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
2025,insercao,26215,0,0.0,0,0,0,0,0,0,0,False,[],Nulo = campo vazio; strings_vazias repete essa contagem. Espaços e marcadores literais não são nulos. Contagens de espaços nas bordas podem se sobrepor.
